STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,ind_type,Individual type,indic_is,Information society indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LT,Lithuania,2023,,2.73,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LU,Luxembourg,2020,,6.47,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LU,Luxembourg,2021,,9.28,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LU,Luxembourg,2022,,7.68,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LU,Luxembourg,2023,,10.55,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LV,Latvia,2020,,2.82,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LV,Latvia,2021,,3.20,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LV,Latvia,2022,,1.00,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,LV,Latvia,2023,,1.56,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,ME,Montenegro,2020,,0.41,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,ME,Montenegro,2021,,1.51,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,ME,Montenegro,2022,,0.91,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,ME,Montenegro,2023,,0.92,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,MK,North Macedonia,2020,,0.33,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,MK,North Macedonia,2021,,0.72,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,MT,Malta,2020,,5.89,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,MT,Malta,2021,,7.15,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,MT,Malta,2022,,8.41,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,MT,Malta,2023,,8.47,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NL,Netherlands,2020,,9.90,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NL,Netherlands,2021,,9.96,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NL,Netherlands,2022,,11.06,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NL,Netherlands,2023,,13.15,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NO,Norway,2020,,5.47,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NO,Norway,2021,,6.74,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NO,Norway,2022,,7.38,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,NO,Norway,2023,,9.07,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PL,Poland,2020,,1.76,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PL,Poland,2021,,1.96,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PL,Poland,2022,,2.12,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PL,Poland,2023,,2.60,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PT,Portugal,2020,,3.70,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PT,Portugal,2021,,3.71,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PT,Portugal,2022,,2.78,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,PT,Portugal,2023,,3.63,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RO,Romania,2020,,0.50,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RO,Romania,2021,,0.72,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RO,Romania,2022,,0.64,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RO,Romania,2023,,1.01,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RS,Serbia,2020,,0.33,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RS,Serbia,2021,,0.54,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RS,Serbia,2022,,0.48,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,RS,Serbia,2023,,0.61,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,SE,Sweden,2020,,4.51,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,SE,Sweden,2021,,10.22,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,SE,Sweden,2022,,6.01,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,SE,Sweden,2023,,6.08,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,SI,Slovenia,2020,,2.69,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,SI,Slovenia,2021,,2.07,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BAPP,"Online purchases (3 months): other apps (e.g. related to learning languages, travelling, weather) (excluding free apps) (until 2023)",PC_IND,Percentage of individuals,SI,Slovenia,2022,,1.96,,,,,
